Time,Lon,Lat,Temp,Sal,Turb,Flu,Year,Month,Day,YDay,Hour,Lat_round,Northbound,MDay
2008-06-13 01:56:55,10.7688,55.6554,16.193,14.512,0.471,2.585,2008,6,2008-06-13,165,1.93333,55.6625,FALSE,13
2008-06-13 01:57:56,10.7692,55.6496,16.139,14.558,0.467,2.671,2008,6,2008-06-13,165,1.95,55.6375,FALSE,13
2008-06-13 01:58:56,10.7712,55.6438,16.116,14.605,0.471,2.588,2008,6,2008-06-13,165,1.96667,55.6375,FALSE,13
2008-06-13 01:59:57,10.7747,55.6382,16.167,14.646,0.468,2.629,2008,6,2008-06-13,165,1.98333,55.6375,FALSE,13
2008-06-13 02:00:57,10.7788,55.6326,16.186,14.616,0.449,2.606,2008,6,2008-06-13,165,2,55.6375,FALSE,13
2008-06-13 02:01:58,10.783,55.6269,16.281,14.586,0.474,2.699,2008,6,2008-06-13,165,2.01667,55.6375,FALSE,13
2008-06-13 02:02:58,10.7872,55.6214,16.353,14.549,0.467,2.723,2008,6,2008-06-13,165,2.03333,55.6125,FALSE,13
2008-06-13 17:23:59,10.7951,55.6324,16.008,14.879,0.545,2.89,2008,6,2008-06-13,165,17.3833,55.6375,TRUE,13
2008-06-13 17:25:00,10.7925,55.6379,16.257,14.867,0.56,2.964,2008,6,2008-06-13,165,17.4167,55.6375,TRUE,13
2008-06-13 17:26:00,10.7902,55.6434,16.335,14.806,0.564,3.018,2008,6,2008-06-13,165,17.4333,55.6375,TRUE,13
2008-06-13 17:27:01,10.7885,55.6489,16.307,14.77,0.543,3.035,2008,6,2008-06-13,165,17.45,55.6375,TRUE,13
2008-06-13 17:28:01,10.7874,55.6543,16.332,14.808,0.556,3,2008,6,2008-06-13,165,17.4667,55.6625,TRUE,13
2008-06-13 17:29:02,10.787,55.6597,16.486,14.765,0.541,3.017,2008,6,2008-06-13,165,17.4833,55.6625,TRUE,13
2008-06-13 17:30:02,10.7873,55.6651,16.596,14.547,0.554,2.96,2008,6,2008-06-13,165,17.5,55.6625,TRUE,13
2008-06-13 17:31:03,10.7883,55.6705,16.553,14.203,0.545,2.971,2008,6,2008-06-13,165,17.5167,55.6625,TRUE,13
2008-06-13 17:32:03,10.7898,55.6759,16.62,14.123,0.554,2.966,2008,6,2008-06-13,165,17.5333,55.6875,TRUE,13
2008-06-13 17:32:55,10.7914,55.6813,16.669,14.135,0.564,2.89,2008,6,2008-06-13,165,17.5333,55.6875,TRUE,13
2008-06-15 01:55:29,10.7845,55.6851,16,14.005,4.012,2.853,2008,6,2008-06-15,167,1.91667,55.6875,FALSE,15
2008-06-15 01:56:29,10.7847,55.6795,15.935,13.971,4.151,2.679,2008,6,2008-06-15,167,1.93333,55.6875,FALSE,15
2008-06-15 01:57:30,10.7849,55.6739,15.886,13.91,3.852,2.425,2008,6,2008-06-15,167,1.95,55.6625,FALSE,15
2008-06-15 01:58:30,10.7852,55.6684,15.79,13.965,3.965,2.401,2008,6,2008-06-15,167,1.96667,55.6625,FALSE,15
2008-06-15 01:59:31,10.7856,55.6628,15.716,14.079,4.398,2.385,2008,6,2008-06-15,167,1.98333,55.6625,FALSE,15
2008-06-15 02:00:23,10.7859,55.6573,15.677,14.179,5.035,2.433,2008,6,2008-06-15,167,2,55.6625,FALSE,15
2008-06-15 02:01:23,10.7863,55.6518,15.712,14.222,5.339,2.54,2008,6,2008-06-15,167,2.01667,55.6625,FALSE,15
2008-06-15 02:02:23,10.7866,55.6463,15.776,14.255,5.137,2.504,2008,6,2008-06-15,167,2.03333,55.6375,FALSE,15
2008-06-15 02:03:24,10.7871,55.6407,15.802,14.255,4.26,2.47,2008,6,2008-06-15,167,2.05,55.6375,FALSE,15
2008-06-15 02:04:24,10.7882,55.6351,15.8,14.239,3.81,2.6,2008,6,2008-06-15,167,2.06667,55.6375,FALSE,15
2008-06-15 02:05:25,10.7901,55.6294,15.885,14.247,3.944,2.529,2008,6,2008-06-15,167,2.08333,55.6375,FALSE,15
2008-06-15 02:06:25,10.7928,55.6237,15.866,14.236,4.35,2.591,2008,6,2008-06-15,167,2.1,55.6125,FALSE,15
2008-06-15 17:20:32,10.7957,55.6309,15.672,15.795,2.292,2.116,2008,6,2008-06-15,167,17.3333,55.6375,TRUE,15
2008-06-15 17:21:33,10.7926,55.6365,15.65,15.703,2.09,2.143,2008,6,2008-06-15,167,17.35,55.6375,TRUE,15
2008-06-15 17:22:33,10.7905,55.642,15.672,15.404,1.895,2.32,2008,6,2008-06-15,167,17.3667,55.6375,TRUE,15
2008-06-15 17:23:34,10.7892,55.6476,15.672,15.434,1.746,2.317,2008,6,2008-06-15,167,17.3833,55.6375,TRUE,15
2008-06-15 17:24:34,10.7892,55.6532,15.676,15.389,1.816,2.346,2008,6,2008-06-15,167,17.4,55.6625,TRUE,15
2008-06-15 17:25:35,10.7898,55.6587,15.677,15.295,1.724,2.403,2008,6,2008-06-15,167,17.4167,55.6625,TRUE,15
2008-06-15 17:26:26,10.7905,55.6643,15.693,15.197,1.621,2.512,2008,6,2008-06-15,167,17.4333,55.6625,TRUE,15
2008-06-15 17:27:27,10.7911,55.6698,15.686,15.152,1.543,2.616,2008,6,2008-06-15,167,17.45,55.6625,TRUE,15
2008-06-15 17:28:27,10.7918,55.6754,15.701,15.127,1.672,2.668,2008,6,2008-06-15,167,17.4667,55.6875,TRUE,15
2008-06-15 17:29:28,10.7925,55.6809,15.688,15.087,1.844,2.645,2008,6,2008-06-15,167,17.4833,55.6875,TRUE,15
2008-06-17 01:51:53,10.781,55.6896,15.562,14.663,0.576,2.905,2008,6,2008-06-17,169,1.85,55.6875,FALSE,17
2008-06-17 01:52:53,10.7794,55.6842,15.575,14.654,0.576,2.906,2008,6,2008-06-17,169,1.86667,55.6875,FALSE,17
2008-06-17 01:53:54,10.7777,55.6787,15.536,14.641,0.549,2.984,2008,6,2008-06-17,169,1.88333,55.6875,FALSE,17
2008-06-17 01:54:54,10.776,55.6732,15.539,14.635,0.576,2.883,2008,6,2008-06-17,169,1.9,55.6625,FALSE,17
2008-06-17 01:55:55,10.7745,55.6678,15.54,14.641,0.57,3.01,2008,6,2008-06-17,169,1.91667,55.6625,FALSE,17
2008-06-17 01:56:55,10.7728,55.6624,15.494,14.686,0.564,3.057,2008,6,2008-06-17,169,1.93333,55.6625,FALSE,17
2008-06-17 01:57:56,10.7714,55.657,15.48,14.738,0.594,2.842,2008,6,2008-06-17,169,1.95,55.6625,FALSE,17
2008-06-17 01:58:56,10.771,55.6516,15.345,14.774,0.576,2.874,2008,6,2008-06-17,169,1.96667,55.6625,FALSE,17
2008-06-17 01:59:57,10.7719,55.6461,15.306,14.872,0.611,2.853,2008,6,2008-06-17,169,1.98333,55.6375,FALSE,17
2008-06-17 02:00:57,10.7741,55.6407,15.294,15.026,0.594,2.662,2008,6,2008-06-17,169,2,55.6375,FALSE,17
2008-06-17 02:01:58,10.7775,55.6354,15.317,15.093,0.586,2.645,2008,6,2008-06-17,169,2.01667,55.6375,FALSE,17
2008-06-17 02:02:58,10.7813,55.6303,15.341,15.097,0.617,2.671,2008,6,2008-06-17,169,2.03333,55.6375,FALSE,17
2008-06-17 02:03:59,10.7854,55.6251,15.355,15.07,0.615,2.702,2008,6,2008-06-17,169,2.05,55.6375,FALSE,17
2008-06-17 02:04:50,10.7896,55.62,15.377,15.011,0.595,2.78,2008,6,2008-06-17,169,2.06667,55.6125,FALSE,17
2008-06-17 17:28:01,10.7949,55.6316,16.022,14.837,0.633,2.4,2008,6,2008-06-17,169,17.4667,55.6375,TRUE,17
2008-06-17 17:29:02,10.7915,55.6369,16.039,14.835,0.668,2.405,2008,6,2008-06-17,169,17.4833,55.6375,TRUE,17
2008-06-17 17:30:02,10.7885,55.6423,16.046,14.838,0.645,2.398,2008,6,2008-06-17,169,17.5,55.6375,TRUE,17
2008-06-17 17:31:03,10.7861,55.6477,16.004,14.867,0.635,2.405,2008,6,2008-06-17,169,17.5167,55.6375,TRUE,17
2008-06-17 17:31:55,10.7844,55.6531,15.989,14.903,0.627,2.476,2008,6,2008-06-17,169,17.5167,55.6625,TRUE,17
2008-06-17 17:32:55,10.7836,55.6585,15.995,14.9,0.656,2.506,2008,6,2008-06-17,169,17.5333,55.6625,TRUE,17
2008-06-17 17:33:56,10.784,55.6639,15.991,14.908,0.66,2.508,2008,6,2008-06-17,169,17.55,55.6625,TRUE,17
2008-06-17 17:34:56,10.7855,55.6693,15.949,14.92,0.68,2.544,2008,6,2008-06-17,169,17.5667,55.6625,TRUE,17
2008-06-17 17:35:57,10.7871,55.6746,15.922,14.917,0.694,2.602,2008,6,2008-06-17,169,17.5833,55.6625,TRUE,17
2008-06-17 17:36:57,10.7879,55.6801,16.071,14.839,0.684,2.674,2008,6,2008-06-17,169,17.6,55.6875,TRUE,17
2008-06-17 17:37:58,10.7881,55.6855,16.038,14.721,0.652,2.55,2008,6,2008-06-17,169,17.6167,55.6875,TRUE,17
2008-06-19 01:40:22,10.7841,55.6874,15.898,15.124,0.607,2.578,2008,6,2008-06-19,171,1.66667,55.6875,FALSE,19
2008-06-19 01:41:22,10.7825,55.6821,15.737,15.04,0.602,2.583,2008,6,2008-06-19,171,1.68333,55.6875,FALSE,19
2008-06-19 01:42:23,10.7809,55.6768,15.784,15.067,0.615,2.487,2008,6,2008-06-19,171,1.7,55.6875,FALSE,19
2008-06-19 01:43:23,10.7792,55.6715,15.814,15.057,0.621,2.415,2008,6,2008-06-19,171,1.71667,55.6625,FALSE,19
2008-06-19 01:44:24,10.7777,55.6662,15.861,15.007,0.603,2.472,2008,6,2008-06-19,171,1.73333,55.6625,FALSE,19
2008-06-19 01:45:15,10.7762,55.661,15.875,14.934,0.621,2.532,2008,6,2008-06-19,171,1.75,55.6625,FALSE,19
2008-06-19 01:46:16,10.7747,55.6556,15.881,14.912,0.594,2.557,2008,6,2008-06-19,171,1.76667,55.6625,FALSE,19
2008-06-19 01:47:16,10.7736,55.6502,15.87,14.943,0.614,2.55,2008,6,2008-06-19,171,1.78333,55.6625,FALSE,19
2008-06-19 01:48:17,10.7739,55.6447,15.863,14.995,0.588,2.616,2008,6,2008-06-19,171,1.8,55.6375,FALSE,19
2008-06-19 01:49:17,10.7758,55.6393,15.864,15.047,0.611,2.562,2008,6,2008-06-19,171,1.81667,55.6375,FALSE,19
2008-06-19 01:50:18,10.7791,55.634,15.856,15.099,0.586,2.623,2008,6,2008-06-19,171,1.83333,55.6375,FALSE,19
2008-06-19 01:51:18,10.7829,55.6289,15.89,15.128,0.592,2.626,2008,6,2008-06-19,171,1.85,55.6375,FALSE,19
2008-06-19 01:52:19,10.7868,55.6237,15.897,15.14,0.603,2.66,2008,6,2008-06-19,171,1.86667,55.6125,FALSE,19
2008-06-19 01:53:19,10.7909,55.6185,15.883,15.185,0.619,2.633,2008,6,2008-06-19,171,1.88333,55.6125,FALSE,19
2008-06-19 17:12:28,10.7953,55.6268,15.772,15.793,0.903,2.717,2008,6,2008-06-19,171,17.2,55.6375,TRUE,19
2008-06-19 17:13:29,10.7915,55.632,15.779,15.757,0.901,2.749,2008,6,2008-06-19,171,17.2167,55.6375,TRUE,19
2008-06-19 17:14:29,10.7877,55.6373,15.755,15.721,0.877,2.721,2008,6,2008-06-19,171,17.2333,55.6375,TRUE,19
2008-06-19 17:15:30,10.7846,55.6427,15.676,15.721,0.834,2.732,2008,6,2008-06-19,171,17.25,55.6375,TRUE,19
2008-06-19 17:16:30,10.7829,55.6483,15.725,15.799,0.811,2.615,2008,6,2008-06-19,171,17.2667,55.6375,TRUE,19
2008-06-19 17:17:31,10.7829,55.6539,15.74,15.781,0.776,2.5,2008,6,2008-06-19,171,17.2833,55.6625,TRUE,19
2008-06-19 17:18:31,10.7841,55.6594,15.758,15.701,0.766,2.464,2008,6,2008-06-19,171,17.3,55.6625,TRUE,19
2008-06-19 17:19:32,10.7854,55.6649,15.732,15.687,0.768,2.465,2008,6,2008-06-19,171,17.3167,55.6625,TRUE,19
2008-06-19 17:20:32,10.7868,55.6704,15.753,15.65,0.785,2.393,2008,6,2008-06-19,171,17.3333,55.6625,TRUE,19
2008-06-19 17:21:33,10.7882,55.676,15.828,15.542,0.807,2.398,2008,6,2008-06-19,171,17.35,55.6875,TRUE,19
2008-06-19 17:22:33,10.7896,55.6815,15.843,15.399,0.787,2.385,2008,6,2008-06-19,171,17.3667,55.6875,TRUE,19
2008-06-23 17:19:23,10.7932,55.6297,15.036,17.492,0.531,2.781,2008,6,2008-06-23,175,17.3167,55.6375,TRUE,23
2008-06-23 17:20:24,10.7898,55.6349,15.049,17.544,0.527,2.692,2008,6,2008-06-23,175,17.3333,55.6375,TRUE,23
2008-06-23 17:21:24,10.7871,55.6402,15.18,17.567,0.515,2.697,2008,6,2008-06-23,175,17.35,55.6375,TRUE,23
2008-06-23 17:22:24,10.7856,55.6458,15.21,17.538,0.539,2.761,2008,6,2008-06-23,175,17.3667,55.6375,TRUE,23
2008-06-23 17:23:25,10.7851,55.6514,15.219,17.338,0.545,2.679,2008,6,2008-06-23,175,17.3833,55.6625,TRUE,23
2008-06-23 17:24:25,10.7857,55.6569,15.192,17.239,0.547,2.476,2008,6,2008-06-23,175,17.4,55.6625,TRUE,23
2008-06-23 17:25:26,10.7869,55.6624,15.125,17.213,0.551,2.534,2008,6,2008-06-23,175,17.4167,55.6625,TRUE,23
2008-06-23 17:26:26,10.7883,55.6678,15.131,17.273,0.543,2.543,2008,6,2008-06-23,175,17.4333,55.6625,TRUE,23
2008-06-23 17:27:27,10.7896,55.6733,15.141,17.317,0.529,2.565,2008,6,2008-06-23,175,17.45,55.6625,TRUE,23
2008-06-23 17:28:27,10.791,55.6787,15.131,17.343,0.537,2.538,2008,6,2008-06-23,175,17.4667,55.6875,TRUE,23
2008-06-25 01:44:49,10.7803,55.6882,15.127,16.217,0.486,2.076,2008,6,2008-06-25,177,1.73333,55.6875,FALSE,25
2008-06-25 01:45:50,10.7787,55.6822,15.223,16.224,0.482,2.128,2008,6,2008-06-25,177,1.75,55.6875,FALSE,25
2008-06-25 01:46:50,10.7772,55.6762,15.089,16.384,0.492,2.138,2008,6,2008-06-25,177,1.76667,55.6875,FALSE,25
2008-06-25 01:47:51,10.7757,55.6702,15.135,16.376,0.48,2.217,2008,6,2008-06-25,177,1.78333,55.6625,FALSE,25
2008-06-25 01:48:51,10.7742,55.6644,15.159,16.556,0.523,2.253,2008,6,2008-06-25,177,1.8,55.6625,FALSE,25
2008-06-25 01:49:52,10.7731,55.6585,15.125,16.738,0.51,2.119,2008,6,2008-06-25,177,1.81667,55.6625,FALSE,25
2008-06-25 01:50:52,10.7731,55.6526,15.232,16.92,0.496,2.191,2008,6,2008-06-25,177,1.83333,55.6625,FALSE,25
2008-06-25 01:51:44,10.7745,55.6466,15.308,17.101,0.531,2.193,2008,6,2008-06-25,177,1.85,55.6375,FALSE,25
2008-06-25 01:52:53,10.7777,55.6408,15.319,17.225,0.506,2.188,2008,6,2008-06-25,177,1.86667,55.6375,FALSE,25
2008-06-25 01:53:54,10.7816,55.6352,15.327,17.324,0.496,2.131,2008,6,2008-06-25,177,1.88333,55.6375,FALSE,25
2008-06-25 01:54:46,10.7858,55.6295,15.268,17.36,0.51,2.187,2008,6,2008-06-25,177,1.9,55.6375,FALSE,25
2008-06-25 01:55:46,10.79,55.6238,15.189,17.351,0.499,2.183,2008,6,2008-06-25,177,1.91667,55.6125,FALSE,25
2008-06-25 17:25:09,10.7955,55.6242,15.941,17.174,0.503,1.661,2008,6,2008-06-25,177,17.4167,55.6125,TRUE,25
2008-06-25 17:26:09,10.792,55.6292,16.237,16.805,0.486,1.655,2008,6,2008-06-25,177,17.4333,55.6375,TRUE,25
2008-06-25 17:27:10,10.7885,55.6342,16.145,16.72,0.494,1.548,2008,6,2008-06-25,177,17.45,55.6375,TRUE,25
2008-06-25 17:28:10,10.7855,55.6393,16.36,16.688,0.482,1.554,2008,6,2008-06-25,177,17.4667,55.6375,TRUE,25
2008-06-25 17:29:11,10.7834,55.6447,15.979,16.688,0.519,1.526,2008,6,2008-06-25,177,17.4833,55.6375,TRUE,25
2008-06-25 17:30:11,10.7827,55.65,17.061,16.683,0.523,1.631,2008,6,2008-06-25,177,17.5,55.6375,TRUE,25
2008-06-25 17:31:11,10.7832,55.6553,16.694,16.593,0.554,1.61,2008,6,2008-06-25,177,17.5167,55.6625,TRUE,25
2008-06-25 17:32:12,10.7842,55.6605,15.948,16.339,0.529,1.7,2008,6,2008-06-25,177,17.5333,55.6625,TRUE,25
2008-06-25 17:33:12,10.7852,55.6658,15.759,15.961,0.576,1.711,2008,6,2008-06-25,177,17.55,55.6625,TRUE,25
2008-06-25 17:34:13,10.7863,55.671,15.649,16.038,0.627,1.721,2008,6,2008-06-25,177,17.5667,55.6625,TRUE,25
2008-06-25 17:35:13,10.7878,55.6762,15.562,16.097,0.69,1.723,2008,6,2008-06-25,177,17.5833,55.6875,TRUE,25
2008-06-25 17:36:14,10.7896,55.6814,15.533,16.151,0.723,1.72,2008,6,2008-06-25,177,17.6,55.6875,TRUE,25
2008-06-27 01:40:47,10.7796,55.6875,15.896,16.783,0.531,1.927,2008,6,2008-06-27,179,1.66667,55.6875,FALSE,27
2008-06-27 01:41:48,10.7779,55.6822,15.88,16.784,0.556,1.887,2008,6,2008-06-27,179,1.68333,55.6875,FALSE,27
2008-06-27 01:42:48,10.7762,55.6768,15.884,16.802,0.553,1.878,2008,6,2008-06-27,179,1.7,55.6875,FALSE,27
2008-06-27 01:43:49,10.7746,55.6715,15.875,16.803,0.531,1.873,2008,6,2008-06-27,179,1.71667,55.6625,FALSE,27
2008-06-27 01:44:49,10.7729,55.6662,15.875,16.822,0.558,1.919,2008,6,2008-06-27,179,1.73333,55.6625,FALSE,27
2008-06-27 01:45:50,10.7713,55.661,15.839,16.855,0.533,1.913,2008,6,2008-06-27,179,1.75,55.6625,FALSE,27
2008-06-27 01:46:50,10.7702,55.6556,15.827,16.883,0.553,1.943,2008,6,2008-06-27,179,1.76667,55.6625,FALSE,27
2008-06-27 01:47:51,10.7699,55.6502,15.818,16.9,0.535,1.957,2008,6,2008-06-27,179,1.78333,55.6625,FALSE,27
2008-06-27 01:48:51,10.7707,55.6448,15.718,16.936,0.56,1.892,2008,6,2008-06-27,179,1.8,55.6375,FALSE,27
2008-06-27 01:49:52,10.7733,55.6393,15.741,16.944,0.535,1.919,2008,6,2008-06-27,179,1.81667,55.6375,FALSE,27
2008-06-27 01:50:52,10.7772,55.6343,15.732,16.93,0.537,1.99,2008,6,2008-06-27,179,1.83333,55.6375,FALSE,27
2008-06-27 01:51:44,10.7815,55.6293,15.716,16.933,0.551,1.976,2008,6,2008-06-27,179,1.85,55.6375,FALSE,27
2008-06-27 01:52:45,10.7859,55.6244,15.68,16.944,0.535,1.892,2008,6,2008-06-27,179,1.86667,55.6125,FALSE,27
2008-06-27 01:53:45,10.7905,55.6194,15.634,16.965,0.547,1.927,2008,6,2008-06-27,179,1.88333,55.6125,FALSE,27
2008-06-27 17:09:53,10.7965,55.6254,15.761,17.543,0.515,1.649,2008,6,2008-06-27,179,17.15,55.6375,TRUE,27
2008-06-27 17:10:53,10.7942,55.6308,15.686,17.495,0.529,1.65,2008,6,2008-06-27,179,17.1667,55.6375,TRUE,27
2008-06-27 17:11:54,10.7923,55.6362,15.686,17.556,0.545,1.742,2008,6,2008-06-27,179,17.1833,55.6375,TRUE,27
2008-06-27 17:12:54,10.7905,55.6417,15.664,17.579,0.541,1.809,2008,6,2008-06-27,179,17.2,55.6375,TRUE,27
2008-06-27 17:13:55,10.7895,55.6472,15.668,17.603,0.541,1.948,2008,6,2008-06-27,179,17.2167,55.6375,TRUE,27
2008-06-27 17:14:55,10.7892,55.6525,15.56,17.708,0.543,1.97,2008,6,2008-06-27,179,17.2333,55.6625,TRUE,27
2008-06-27 17:15:56,10.7895,55.6579,15.509,17.888,0.533,1.933,2008,6,2008-06-27,179,17.25,55.6625,TRUE,27
2008-06-27 17:16:56,10.7904,55.6633,15.222,18.162,0.543,1.976,2008,6,2008-06-27,179,17.2667,55.6625,TRUE,27
2008-06-27 17:17:57,10.7914,55.6686,15.114,18.486,0.51,2.143,2008,6,2008-06-27,179,17.2833,55.6625,TRUE,27
2008-06-27 17:18:48,10.7925,55.6739,15.585,18.754,0.535,2.269,2008,6,2008-06-27,179,17.3,55.6625,TRUE,27
2008-06-27 17:19:49,10.7935,55.6792,15.756,18.744,0.514,2.402,2008,6,2008-06-27,179,17.3167,55.6875,TRUE,27
2008-06-29 01:47:16,10.7819,55.6888,15.009,18.737,0.515,2.643,2008,6,2008-06-29,181,1.78333,55.6875,FALSE,29
2008-06-29 01:48:17,10.7804,55.6834,15.005,18.716,0.488,2.705,2008,6,2008-06-29,181,1.8,55.6875,FALSE,29
2008-06-29 01:49:17,10.779,55.678,14.993,18.708,0.514,2.73,2008,6,2008-06-29,181,1.81667,55.6875,FALSE,29
2008-06-29 01:50:18,10.7776,55.6727,15.061,18.692,0.527,2.544,2008,6,2008-06-29,181,1.83333,55.6625,FALSE,29
2008-06-29 01:51:18,10.7762,55.6674,15.102,18.671,0.523,2.549,2008,6,2008-06-29,181,1.85,55.6625,FALSE,29
2008-06-29 01:52:19,10.775,55.6621,15.153,18.527,0.503,2.603,2008,6,2008-06-29,181,1.86667,55.6625,FALSE,29
2008-06-29 01:53:11,10.7738,55.6567,15.165,18.418,0.537,2.71,2008,6,2008-06-29,181,1.88333,55.6625,FALSE,29
2008-06-29 01:54:20,10.7732,55.6514,15.123,18.362,0.539,2.65,2008,6,2008-06-29,181,1.9,55.6625,FALSE,29
2008-06-29 01:55:11,10.7738,55.646,15.073,18.441,0.533,2.643,2008,6,2008-06-29,181,1.91667,55.6375,FALSE,29
2008-06-29 01:56:12,10.7757,55.6406,15.069,18.53,0.537,2.605,2008,6,2008-06-29,181,1.93333,55.6375,FALSE,29
2008-06-29 01:57:12,10.779,55.6354,14.986,18.617,0.535,2.532,2008,6,2008-06-29,181,1.95,55.6375,FALSE,29
2008-06-29 01:58:13,10.7828,55.6304,14.937,18.743,0.521,2.523,2008,6,2008-06-29,181,1.96667,55.6375,FALSE,29
2008-06-29 01:59:13,10.7865,55.6253,14.79,18.82,0.523,2.474,2008,6,2008-06-29,181,1.98333,55.6375,FALSE,29
2008-06-29 02:00:14,10.7904,55.6201,14.796,18.972,0.527,2.559,2008,6,2008-06-29,181,2,55.6125,FALSE,29
2008-06-29 17:20:24,10.7968,55.6254,15.866,18.713,0.541,2.635,2008,6,2008-06-29,181,17.3333,55.6375,TRUE,29
2008-06-29 17:21:24,10.794,55.6308,15.866,18.689,0.525,2.585,2008,6,2008-06-29,181,17.35,55.6375,TRUE,29
2008-06-29 17:22:24,10.7916,55.6363,15.791,18.608,0.514,2.583,2008,6,2008-06-29,181,17.3667,55.6375,TRUE,29
2008-06-29 17:23:25,10.7896,55.6418,15.719,18.522,0.519,2.573,2008,6,2008-06-29,181,17.3833,55.6375,TRUE,29
2008-06-29 17:24:25,10.7883,55.6473,15.68,18.513,0.541,2.489,2008,6,2008-06-29,181,17.4,55.6375,TRUE,29
2008-06-29 17:25:17,10.7879,55.6527,15.699,18.58,0.541,2.583,2008,6,2008-06-29,181,17.4167,55.6625,TRUE,29
2008-06-29 17:26:18,10.7886,55.6581,15.729,18.639,0.527,2.594,2008,6,2008-06-29,181,17.4333,55.6625,TRUE,29
